Country Name,Country Code,Series Name,Series Code,Year,Value,Category,Description
Guatemala,GTM,Voice and accountability (index),GOV_VOICE_ACC,1976,0.98,Governance,Index of voice and accountability (-2.5 to 2.5)
Guatemala,GTM,Voice and accountability (index),GOV_VOICE_ACC,1977,-1.96,Governance,Index of voice and accountability (-2.5 to 2.5)
Guatemala,GTM,Voice and accountability (index),GOV_VOICE_ACC,1978,-0.34,Governance,Index of voice and accountability (-2.5 to 2.5)
Guatemala,GTM,Voice and accountability (index),GOV_VOICE_ACC,1979,1.24,Governance,Index of voice and accountability (-2.5 to 2.5)
Guatemala,GTM,Voice and accountability (index),GOV_VOICE_ACC,1980,0.35,Governance,Index of voice and accountability (-2.5 to 2.5)
Guatemala,GTM,Voice and accountability (index),GOV_VOICE_ACC,1981,1.68,Governance,Index of voice and accountability (-2.5 to 2.5)
Guatemala,GTM,Voice and accountability (index),GOV_VOICE_ACC,1982,-0.73,Governance,Index of voice and accountability (-2.5 to 2.5)
Guatemala,GTM,Voice and accountability (index),GOV_VOICE_ACC,1983,0.9,Governance,Index of voice and accountability (-2.5 to 2.5)
Guatemala,GTM,Voice and accountability (index),GOV_VOICE_ACC,1984,-2.04,Governance,Index of voice and accountability (-2.5 to 2.5)
Guatemala,GTM,Voice and accountability (index),GOV_VOICE_ACC,1985,-2.49,Governance,Index of voice and accountability (-2.5 to 2.5)
Guatemala,GTM,Voice and accountability (index),GOV_VOICE_ACC,1986,-1.25,Governance,Index of voice and accountability (-2.5 to 2.5)
Guatemala,GTM,Voice and accountability (index),GOV_VOICE_ACC,1987,2.12,Governance,Index of voice and accountability (-2.5 to 2.5)
Guatemala,GTM,Voice and accountability (index),GOV_VOICE_ACC,1988,-0.97,Governance,Index of voice and accountability (-2.5 to 2.5)
Guatemala,GTM,Voice and accountability (index),GOV_VOICE_ACC,1989,-0.69,Governance,Index of voice and accountability (-2.5 to 2.5)
Guatemala,GTM,Voice and accountability (index),GOV_VOICE_ACC,1990,-0.71,Governance,Index of voice and accountability (-2.5 to 2.5)
Guatemala,GTM,Voice and accountability (index),GOV_VOICE_ACC,1991,-1.1,Governance,Index of voice and accountability (-2.5 to 2.5)
Guatemala,GTM,Voice and accountability (index),GOV_VOICE_ACC,1992,1.12,Governance,Index of voice and accountability (-2.5 to 2.5)
Guatemala,GTM,Voice and accountability (index),GOV_VOICE_ACC,1993,0.69,Governance,Index of voice and accountability (-2.5 to 2.5)
Guatemala,GTM,Voice and accountability (index),GOV_VOICE_ACC,1994,0.51,Governance,Index of voice and accountability (-2.5 to 2.5)
Guatemala,GTM,Voice and accountability (index),GOV_VOICE_ACC,1995,0.18,Governance,Index of voice and accountability (-2.5 to 2.5)
Guatemala,GTM,Voice and accountability (index),GOV_VOICE_ACC,1996,-1.87,Governance,Index of voice and accountability (-2.5 to 2.5)
Guatemala,GTM,Voice and accountability (index),GOV_VOICE_ACC,1997,-1.85,Governance,Index of voice and accountability (-2.5 to 2.5)
Guatemala,GTM,Voice and accountability (index),GOV_VOICE_ACC,1998,1.75,Governance,Index of voice and accountability (-2.5 to 2.5)
Guatemala,GTM,Voice and accountability (index),GOV_VOICE_ACC,1999,-1.37,Governance,Index of voice and accountability (-2.5 to 2.5)
Guatemala,GTM,Voice and accountability (index),GOV_VOICE_ACC,2000,1.64,Governance,Index of voice and accountability (-2.5 to 2.5)
Guatemala,GTM,Voice and accountability (index),GOV_VOICE_ACC,2001,-1.9,Governance,Index of voice and accountability (-2.5 to 2.5)
Guatemala,GTM,Voice and accountability (index),GOV_VOICE_ACC,2002,-1.12,Governance,Index of voice and accountability (-2.5 to 2.5)
Guatemala,GTM,Voice and accountability (index),GOV_VOICE_ACC,2003,1.39,Governance,Index of voice and accountability (-2.5 to 2.5)
Guatemala,GTM,Voice and accountability (index),GOV_VOICE_ACC,2004,0.43,Governance,Index of voice and accountability (-2.5 to 2.5)
Guatemala,GTM,Voice and accountability (index),GOV_VOICE_ACC,2005,2.01,Governance,Index of voice and accountability (-2.5 to 2.5)
Guatemala,GTM,Voice and accountability (index),GOV_VOICE_ACC,2006,-0.18,Governance,Index of voice and accountability (-2.5 to 2.5)
Guatemala,GTM,Voice and accountability (index),GOV_VOICE_ACC,2007,1.29,Governance,Index of voice and accountability (-2.5 to 2.5)
Guatemala,GTM,Voice and accountability (index),GOV_VOICE_ACC,2008,0.42,Governance,Index of voice and accountability (-2.5 to 2.5)
Guatemala,GTM,Voice and accountability (index),GOV_VOICE_ACC,2009,-1.88,Governance,Index of voice and accountability (-2.5 to 2.5)
Guatemala,GTM,Voice and accountability (index),GOV_VOICE_ACC,2010,-0.28,Governance,Index of voice and accountability (-2.5 to 2.5)
Guatemala,GTM,Voice and accountability (index),GOV_VOICE_ACC,2011,2.19,Governance,Index of voice and accountability (-2.5 to 2.5)
Guatemala,GTM,Voice and accountability (index),GOV_VOICE_ACC,2012,1.52,Governance,Index of voice and accountability (-2.5 to 2.5)
Guatemala,GTM,Voice and accountability (index),GOV_VOICE_ACC,2013,1.29,Governance,Index of voice and accountability (-2.5 to 2.5)
Guatemala,GTM,Voice and accountability (index),GOV_VOICE_ACC,2014,-1.08,Governance,Index of voice and accountability (-2.5 to 2.5)
Guatemala,GTM,Voice and accountability (index),GOV_VOICE_ACC,2015,-1.47,Governance,Index of voice and accountability (-2.5 to 2.5)
Guatemala,GTM,Voice and accountability (index),GOV_VOICE_ACC,2016,2.29,Governance,Index of voice and accountability (-2.5 to 2.5)
Guatemala,GTM,Voice and accountability (index),GOV_VOICE_ACC,2017,-0.09,Governance,Index of voice and accountability (-2.5 to 2.5)
Guatemala,GTM,Voice and accountability (index),GOV_VOICE_ACC,2018,2.23,Governance,Index of voice and accountability (-2.5 to 2.5)
Guatemala,GTM,Voice and accountability (index),GOV_VOICE_ACC,2019,-1.61,Governance,Index of voice and accountability (-2.5 to 2.5)
Guatemala,GTM,Voice and accountability (index),GOV_VOICE_ACC,2020,-0.42,Governance,Index of voice and accountability (-2.5 to 2.5)
Honduras,HND,CO2 emissions (metric tons per capita),EG_CO2_EMISS,1960,14.41,Environment,CO₂ emissions per capita (metric tons)
Honduras,HND,CO2 emissions (metric tons per capita),EG_CO2_EMISS,1961,2.7,Environment,CO₂ emissions per capita (metric tons)
Honduras,HND,CO2 emissions (metric tons per capita),EG_CO2_EMISS,1962,2.7,Environment,CO₂ emissions per capita (metric tons)
Honduras,HND,CO2 emissions (metric tons per capita),EG_CO2_EMISS,1963,12.01,Environment,CO₂ emissions per capita (metric tons)
Honduras,HND,CO2 emissions (metric tons per capita),EG_CO2_EMISS,1964,17.19,Environment,CO₂ emissions per capita (metric tons)
Honduras,HND,CO2 emissions (metric tons per capita),EG_CO2_EMISS,1965,9.69,Environment,CO₂ emissions per capita (metric tons)
Honduras,HND,CO2 emissions (metric tons per capita),EG_CO2_EMISS,1966,6.15,Environment,CO₂ emissions per capita (metric tons)
Honduras,HND,CO2 emissions (metric tons per capita),EG_CO2_EMISS,1967,13.28,Environment,CO₂ emissions per capita (metric tons)
Honduras,HND,CO2 emissions (metric tons per capita),EG_CO2_EMISS,1968,16.99,Environment,CO₂ emissions per capita (metric tons)
Honduras,HND,CO2 emissions (metric tons per capita),EG_CO2_EMISS,1969,12.09,Environment,CO₂ emissions per capita (metric tons)
Honduras,HND,CO2 emissions (metric tons per capita),EG_CO2_EMISS,1970,10.91,Environment,CO₂ emissions per capita (metric tons)
Honduras,HND,CO2 emissions (metric tons per capita),EG_CO2_EMISS,1971,18.29,Environment,CO₂ emissions per capita (metric tons)
Honduras,HND,CO2 emissions (metric tons per capita),EG_CO2_EMISS,1972,0.56,Environment,CO₂ emissions per capita (metric tons)
Honduras,HND,CO2 emissions (metric tons per capita),EG_CO2_EMISS,1973,19.78,Environment,CO₂ emissions per capita (metric tons)
Honduras,HND,CO2 emissions (metric tons per capita),EG_CO2_EMISS,1974,15.15,Environment,CO₂ emissions per capita (metric tons)
Honduras,HND,CO2 emissions (metric tons per capita),EG_CO2_EMISS,1975,6.18,Environment,CO₂ emissions per capita (metric tons)
Honduras,HND,CO2 emissions (metric tons per capita),EG_CO2_EMISS,1976,16.26,Environment,CO₂ emissions per capita (metric tons)
Honduras,HND,CO2 emissions (metric tons per capita),EG_CO2_EMISS,1977,15.91,Environment,CO₂ emissions per capita (metric tons)
Honduras,HND,CO2 emissions (metric tons per capita),EG_CO2_EMISS,1978,4.9,Environment,CO₂ emissions per capita (metric tons)
Honduras,HND,CO2 emissions (metric tons per capita),EG_CO2_EMISS,1979,13.19,Environment,CO₂ emissions per capita (metric tons)
Honduras,HND,CO2 emissions (metric tons per capita),EG_CO2_EMISS,1980,13.14,Environment,CO₂ emissions per capita (metric tons)
Honduras,HND,CO2 emissions (metric tons per capita),EG_CO2_EMISS,1981,11.11,Environment,CO₂ emissions per capita (metric tons)
Honduras,HND,CO2 emissions (metric tons per capita),EG_CO2_EMISS,1982,4.93,Environment,CO₂ emissions per capita (metric tons)
Honduras,HND,CO2 emissions (metric tons per capita),EG_CO2_EMISS,1983,12.43,Environment,CO₂ emissions per capita (metric tons)
Honduras,HND,CO2 emissions (metric tons per capita),EG_CO2_EMISS,1984,19.22,Environment,CO₂ emissions per capita (metric tons)
Honduras,HND,CO2 emissions (metric tons per capita),EG_CO2_EMISS,1985,13.11,Environment,CO₂ emissions per capita (metric tons)
Honduras,HND,CO2 emissions (metric tons per capita),EG_CO2_EMISS,1986,9.48,Environment,CO₂ emissions per capita (metric tons)
Honduras,HND,CO2 emissions (metric tons per capita),EG_CO2_EMISS,1987,13.48,Environment,CO₂ emissions per capita (metric tons)
Honduras,HND,CO2 emissions (metric tons per capita),EG_CO2_EMISS,1988,17.06,Environment,CO₂ emissions per capita (metric tons)
Honduras,HND,CO2 emissions (metric tons per capita),EG_CO2_EMISS,1989,13.68,Environment,CO₂ emissions per capita (metric tons)
Honduras,HND,CO2 emissions (metric tons per capita),EG_CO2_EMISS,1990,9.65,Environment,CO₂ emissions per capita (metric tons)
Honduras,HND,CO2 emissions (metric tons per capita),EG_CO2_EMISS,1991,15.95,Environment,CO₂ emissions per capita (metric tons)
Honduras,HND,CO2 emissions (metric tons per capita),EG_CO2_EMISS,1992,5.56,Environment,CO₂ emissions per capita (metric tons)
Honduras,HND,CO2 emissions (metric tons per capita),EG_CO2_EMISS,1993,10.81,Environment,CO₂ emissions per capita (metric tons)
Honduras,HND,CO2 emissions (metric tons per capita),EG_CO2_EMISS,1994,8.3,Environment,CO₂ emissions per capita (metric tons)
Honduras,HND,CO2 emissions (metric tons per capita),EG_CO2_EMISS,1995,14.62,Environment,CO₂ emissions per capita (metric tons)
Honduras,HND,CO2 emissions (metric tons per capita),EG_CO2_EMISS,1996,10.36,Environment,CO₂ emissions per capita (metric tons)
Honduras,HND,CO2 emissions (metric tons per capita),EG_CO2_EMISS,1997,1.21,Environment,CO₂ emissions per capita (metric tons)
Honduras,HND,CO2 emissions (metric tons per capita),EG_CO2_EMISS,1998,18.71,Environment,CO₂ emissions per capita (metric tons)
Honduras,HND,CO2 emissions (metric tons per capita),EG_CO2_EMISS,1999,10.52,Environment,CO₂ emissions per capita (metric tons)
Honduras,HND,CO2 emissions (metric tons per capita),EG_CO2_EMISS,2000,8.37,Environment,CO₂ emissions per capita (metric tons)
Honduras,HND,CO2 emissions (metric tons per capita),EG_CO2_EMISS,2001,2.47,Environment,CO₂ emissions per capita (metric tons)
Honduras,HND,CO2 emissions (metric tons per capita),EG_CO2_EMISS,2002,6.03,Environment,CO₂ emissions per capita (metric tons)
Honduras,HND,CO2 emissions (metric tons per capita),EG_CO2_EMISS,2003,0.19,Environment,CO₂ emissions per capita (metric tons)
Honduras,HND,CO2 emissions (metric tons per capita),EG_CO2_EMISS,2004,5.25,Environment,CO₂ emissions per capita (metric tons)
Honduras,HND,CO2 emissions (metric tons per capita),EG_CO2_EMISS,2005,17.88,Environment,CO₂ emissions per capita (metric tons)
Honduras,HND,CO2 emissions (metric tons per capita),EG_CO2_EMISS,2006,4.1,Environment,CO₂ emissions per capita (metric tons)
Honduras,HND,CO2 emissions (metric tons per capita),EG_CO2_EMISS,2007,12.47,Environment,CO₂ emissions per capita (metric tons)
Honduras,HND,CO2 emissions (metric tons per capita),EG_CO2_EMISS,2008,10.58,Environment,CO₂ emissions per capita (metric tons)
Honduras,HND,CO2 emissions (metric tons per capita),EG_CO2_EMISS,2009,11.44,Environment,CO₂ emissions per capita (metric tons)
Honduras,HND,CO2 emissions (metric tons per capita),EG_CO2_EMISS,2010,6.3,Environment,CO₂ emissions per capita (metric tons)
Honduras,HND,CO2 emissions (metric tons per capita),EG_CO2_EMISS,2011,2.53,Environment,CO₂ emissions per capita (metric tons)
Honduras,HND,CO2 emissions (metric tons per capita),EG_CO2_EMISS,2012,1.81,Environment,CO₂ emissions per capita (metric tons)
Honduras,HND,CO2 emissions (metric tons per capita),EG_CO2_EMISS,2013,11.86,Environment,CO₂ emissions per capita (metric tons)
Honduras,HND,CO2 emissions (metric tons per capita),EG_CO2_EMISS,2014,2.27,Environment,CO₂ emissions per capita (metric tons)
Honduras,HND,CO2 emissions (metric tons per capita),EG_CO2_EMISS,2015,13.28,Environment,CO₂ emissions per capita (metric tons)
Honduras,HND,CO2 emissions (metric tons per capita),EG_CO2_EMISS,2016,11.55,Environment,CO₂ emissions per capita (metric tons)
Honduras,HND,CO2 emissions (metric tons per capita),EG_CO2_EMISS,2017,14.28,Environment,CO₂ emissions per capita (metric tons)
Honduras,HND,CO2 emissions (metric tons per capita),EG_CO2_EMISS,2018,19.12,Environment,CO₂ emissions per capita (metric tons)
Honduras,HND,CO2 emissions (metric tons per capita),EG_CO2_EMISS,2019,11.23,Environment,CO₂ emissions per capita (metric tons)
Honduras,HND,CO2 emissions (metric tons per capita),EG_CO2_EMISS,2020,2.48,Environment,CO₂ emissions per capita (metric tons)
Honduras,HND,Renewable energy (% of total energy),EG_REN_PCT,1960,52.09,Environment,Share of energy from renewable sources (%)
Honduras,HND,Renewable energy (% of total energy),EG_REN_PCT,1961,91.39,Environment,Share of energy from renewable sources (%)
Honduras,HND,Renewable energy (% of total energy),EG_REN_PCT,1962,42.21,Environment,Share of energy from renewable sources (%)
Honduras,HND,Renewable energy (% of total energy),EG_REN_PCT,1963,14.31,Environment,Share of energy from renewable sources (%)
Honduras,HND,Renewable energy (% of total energy),EG_REN_PCT,1964,67.94,Environment,Share of energy from renewable sources (%)
Honduras,HND,Renewable energy (% of total energy),EG_REN_PCT,1965,6.79,Environment,Share of energy from renewable sources (%)
Honduras,HND,Renewable energy (% of total energy),EG_REN_PCT,1966,14.93,Environment,Share of energy from renewable sources (%)
Honduras,HND,Renewable energy (% of total energy),EG_REN_PCT,1967,54.72,Environment,Share of energy from renewable sources (%)
Honduras,HND,Renewable energy (% of total energy),EG_REN_PCT,1968,0.4,Environment,Share of energy from renewable sources (%)
Honduras,HND,Renewable energy (% of total energy),EG_REN_PCT,1969,3.74,Environment,Share of energy from renewable sources (%)
Honduras,HND,Renewable energy (% of total energy),EG_REN_PCT,1970,6.2,Environment,Share of energy from renewable sources (%)
Honduras,HND,Renewable energy (% of total energy),EG_REN_PCT,1971,96.63,Environment,Share of energy from renewable sources (%)
Honduras,HND,Renewable energy (% of total energy),EG_REN_PCT,1972,14.13,Environment,Share of energy from renewable sources (%)
Honduras,HND,Renewable energy (% of total energy),EG_REN_PCT,1973,54.69,Environment,Share of energy from renewable sources (%)
Honduras,HND,Renewable energy (% of total energy),EG_REN_PCT,1974,26.87,Environment,Share of energy from renewable sources (%)
Honduras,HND,Renewable energy (% of total energy),EG_REN_PCT,1975,60.36,Environment,Share of energy from renewable sources (%)
Honduras,HND,Renewable energy (% of total energy),EG_REN_PCT,1976,78.83,Environment,Share of energy from renewable sources (%)
Honduras,HND,Renewable energy (% of total energy),EG_REN_PCT,1977,16.92,Environment,Share of energy from renewable sources (%)
Honduras,HND,Renewable energy (% of total energy),EG_REN_PCT,1978,61.51,Environment,Share of energy from renewable sources (%)
Honduras,HND,Renewable energy (% of total energy),EG_REN_PCT,1979,90.52,Environment,Share of energy from renewable sources (%)
Honduras,HND,Renewable energy (% of total energy),EG_REN_PCT,1980,73.21,Environment,Share of energy from renewable sources (%)
Honduras,HND,Renewable energy (% of total energy),EG_REN_PCT,1981,70.14,Environment,Share of energy from renewable sources (%)
Honduras,HND,Renewable energy (% of total energy),EG_REN_PCT,1982,11.66,Environment,Share of energy from renewable sources (%)
Honduras,HND,Renewable energy (% of total energy),EG_REN_PCT,1983,75.02,Environment,Share of energy from renewable sources (%)
Honduras,HND,Renewable energy (% of total energy),EG_REN_PCT,1984,93.74,Environment,Share of energy from renewable sources (%)
Honduras,HND,Renewable energy (% of total energy),EG_REN_PCT,1985,98.33,Environment,Share of energy from renewable sources (%)
Honduras,HND,Renewable energy (% of total energy),EG_REN_PCT,1986,22.18,Environment,Share of energy from renewable sources (%)
Honduras,HND,Renewable energy (% of total energy),EG_REN_PCT,1987,64.75,Environment,Share of energy from renewable sources (%)
Honduras,HND,Renewable energy (% of total energy),EG_REN_PCT,1988,43.46,Environment,Share of energy from renewable sources (%)
Honduras,HND,Renewable energy (% of total energy),EG_REN_PCT,1989,82.82,Environment,Share of energy from renewable sources (%)
Honduras,HND,Renewable energy (% of total energy),EG_REN_PCT,1990,71.98,Environment,Share of energy from renewable sources (%)
Honduras,HND,Renewable energy (% of total energy),EG_REN_PCT,1991,94.22,Environment,Share of energy from renewable sources (%)
Honduras,HND,Renewable energy (% of total energy),EG_REN_PCT,1992,17.06,Environment,Share of energy from renewable sources (%)
Honduras,HND,Renewable energy (% of total energy),EG_REN_PCT,1993,9.59,Environment,Share of energy from renewable sources (%)
Honduras,HND,Renewable energy (% of total energy),EG_REN_PCT,1994,50.31,Environment,Share of energy from renewable sources (%)
Honduras,HND,Renewable energy (% of total energy),EG_REN_PCT,1995,57.98,Environment,Share of energy from renewable sources (%)
Honduras,HND,Renewable energy (% of total energy),EG_REN_PCT,1996,33.34,Environment,Share of energy from renewable sources (%)
Honduras,HND,Renewable energy (% of total energy),EG_REN_PCT,1997,70.92,Environment,Share of energy from renewable sources (%)
Honduras,HND,Renewable energy (% of total energy),EG_REN_PCT,1998,50.93,Environment,Share of energy from renewable sources (%)
Honduras,HND,Renewable energy (% of total energy),EG_REN_PCT,1999,54.08,Environment,Share of energy from renewable sources (%)
Honduras,HND,Renewable energy (% of total energy),EG_REN_PCT,2000,19.31,Environment,Share of energy from renewable sources (%)
Honduras,HND,Renewable energy (% of total energy),EG_REN_PCT,2001,99.61,Environment,Share of energy from renewable sources (%)
Honduras,HND,Renewable energy (% of total energy),EG_REN_PCT,2002,23.77,Environment,Share of energy from renewable sources (%)
Honduras,HND,Renewable energy (% of total energy),EG_REN_PCT,2003,57.88,Environment,Share of energy from renewable sources (%)
Honduras,HND,Renewable energy (% of total energy),EG_REN_PCT,2004,56.72,Environment,Share of energy from renewable sources (%)
Honduras,HND,Renewable energy (% of total energy),EG_REN_PCT,2005,9.34,Environment,Share of energy from renewable sources (%)
Honduras,HND,Renewable energy (% of total energy),EG_REN_PCT,2006,82.77,Environment,Share of energy from renewable sources (%)
Honduras,HND,Renewable energy (% of total energy),EG_REN_PCT,2007,81.72,Environment,Share of energy from renewable sources (%)
Honduras,HND,Renewable energy (% of total energy),EG_REN_PCT,2008,13.05,Environment,Share of energy from renewable sources (%)
Honduras,HND,Renewable energy (% of total energy),EG_REN_PCT,2009,9.2,Environment,Share of energy from renewable sources (%)
Honduras,HND,Renewable energy (% of total energy),EG_REN_PCT,2010,20.22,Environment,Share of energy from renewable sources (%)
Honduras,HND,Renewable energy (% of total energy),EG_REN_PCT,2011,9.6,Environment,Share of energy from renewable sources (%)
Honduras,HND,Renewable energy (% of total energy),EG_REN_PCT,2012,97.05,Environment,Share of energy from renewable sources (%)
Honduras,HND,Renewable energy (% of total energy),EG_REN_PCT,2013,83.19,Environment,Share of energy from renewable sources (%)
Honduras,HND,Renewable energy (% of total energy),EG_REN_PCT,2014,89.77,Environment,Share of energy from renewable sources (%)
Honduras,HND,Renewable energy (% of total energy),EG_REN_PCT,2015,0.35,Environment,Share of energy from renewable sources (%)
Honduras,HND,Renewable energy (% of total energy),EG_REN_PCT,2016,26.89,Environment,Share of energy from renewable sources (%)
Honduras,HND,Renewable energy (% of total energy),EG_REN_PCT,2017,97.52,Environment,Share of energy from renewable sources (%)
Honduras,HND,Renewable energy (% of total energy),EG_REN_PCT,2018,1.62,Environment,Share of energy from renewable sources (%)
Honduras,HND,Renewable energy (% of total energy),EG_REN_PCT,2019,99.36,Environment,Share of energy from renewable sources (%)
Honduras,HND,Renewable energy (% of total energy),EG_REN_PCT,2020,93.06,Environment,Share of energy from renewable sources (%)
Honduras,HND,Access to safe water (% population),EN_WAT_SAFE,1960,80.71,Environment,Percentage of population with access to safe drinking water
Honduras,HND,Access to safe water (% population),EN_WAT_SAFE,1961,80.82,Environment,Percentage of population with access to safe drinking water
Honduras,HND,Access to safe water (% population),EN_WAT_SAFE,1962,48.9,Environment,Percentage of population with access to safe drinking water
Honduras,HND,Access to safe water (% population),EN_WAT_SAFE,1963,64.45,Environment,Percentage of population with access to safe drinking water
Honduras,HND,Access to safe water (% population),EN_WAT_SAFE,1964,59.78,Environment,Percentage of population with access to safe drinking water
Honduras,HND,Access to safe water (% population),EN_WAT_SAFE,1965,79.8,Environment,Percentage of population with access to safe drinking water
Honduras,HND,Access to safe water (% population),EN_WAT_SAFE,1966,58.1,Environment,Percentage of population with access to safe drinking water
Honduras,HND,Access to safe water (% population),EN_WAT_SAFE,1967,71.07,Environment,Percentage of population with access to safe drinking water
Honduras,HND,Access to safe water (% population),EN_WAT_SAFE,1968,97.35,Environment,Percentage of population with access to safe drinking water
Honduras,HND,Access to safe water (% population),EN_WAT_SAFE,1969,86,Environment,Percentage of population with access to safe drinking water
Honduras,HND,Access to safe water (% population),EN_WAT_SAFE,1970,43.18,Environment,Percentage of population with access to safe drinking water
Honduras,HND,Access to safe water (% population),EN_WAT_SAFE,1971,79.5,Environment,Percentage of population with access to safe drinking water
Honduras,HND,Access to safe water (% population),EN_WAT_SAFE,1972,89.05,Environment,Percentage of population with access to safe drinking water
Honduras,HND,Access to safe water (% population),EN_WAT_SAFE,1973,56.81,Environment,Percentage of population with access to safe drinking water
Honduras,HND,Access to safe water (% population),EN_WAT_SAFE,1974,71.54,Environment,Percentage of population with access to safe drinking water
Honduras,HND,Access to safe water (% population),EN_WAT_SAFE,1975,63.88,Environment,Percentage of population with access to safe drinking water
Honduras,HND,Access to safe water (% population),EN_WAT_SAFE,1976,88.96,Environment,Percentage of population with access to safe drinking water
Honduras,HND,Access to safe water (% population),EN_WAT_SAFE,1977,51.74,Environment,Percentage of population with access to safe drinking water
Honduras,HND,Access to safe water (% population),EN_WAT_SAFE,1978,58.22,Environment,Percentage of population with access to safe drinking water
Honduras,HND,Access to safe water (% population),EN_WAT_SAFE,1979,78.77,Environment,Percentage of population with access to safe drinking water
Honduras,HND,Access to safe water (% population),EN_WAT_SAFE,1980,52.63,Environment,Percentage of population with access to safe drinking water
Honduras,HND,Access to safe water (% population),EN_WAT_SAFE,1981,97.93,Environment,Percentage of population with access to safe drinking water
Honduras,HND,Access to safe water (% population),EN_WAT_SAFE,1982,92.76,Environment,Percentage of population with access to safe drinking water
Honduras,HND,Access to safe water (% population),EN_WAT_SAFE,1983,71.12,Environment,Percentage of population with access to safe drinking water
Honduras,HND,Access to safe water (% population),EN_WAT_SAFE,1984,27.06,Environment,Percentage of population with access to safe drinking water
Honduras,HND,Access to safe water (% population),EN_WAT_SAFE,1985,66.66,Environment,Percentage of population with access to safe drinking water
Honduras,HND,Access to safe water (% population),EN_WAT_SAFE,1986,25.24,Environment,Percentage of population with access to safe drinking water
Honduras,HND,Access to safe water (% population),EN_WAT_SAFE,1987,63,Environment,Percentage of population with access to safe drinking water
Honduras,HND,Access to safe water (% population),EN_WAT_SAFE,1988,24.08,Environment,Percentage of population with access to safe drinking water
Honduras,HND,Access to safe water (% population),EN_WAT_SAFE,1989,94.01,Environment,Percentage of population with access to safe drinking water
Honduras,HND,Access to safe water (% population),EN_WAT_SAFE,1990,21.86,Environment,Percentage of population with access to safe drinking water
Honduras,HND,Access to safe water (% population),EN_WAT_SAFE,1991,69.74,Environment,Percentage of population with access to safe drinking water
Honduras,HND,Access to safe water (% population),EN_WAT_SAFE,1992,25.07,Environment,Percentage of population with access to safe drinking water
Honduras,HND,Access to safe water (% population),EN_WAT_SAFE,1993,67.9,Environment,Percentage of population with access to safe drinking water
Honduras,HND,Access to safe water (% population),EN_WAT_SAFE,1994,91.51,Environment,Percentage of population with access to safe drinking water
Honduras,HND,Access to safe water (% population),EN_WAT_SAFE,1995,30.89,Environment,Percentage of population with access to safe drinking water
Honduras,HND,Access to safe water (% population),EN_WAT_SAFE,1996,73.19,Environment,Percentage of population with access to safe drinking water
Honduras,HND,Access to safe water (% population),EN_WAT_SAFE,1997,96.83,Environment,Percentage of population with access to safe drinking water
Honduras,HND,Access to safe water (% population),EN_WAT_SAFE,1998,89.82,Environment,Percentage of population with access to safe drinking water
Honduras,HND,Access to safe water (% population),EN_WAT_SAFE,1999,42.03,Environment,Percentage of population with access to safe drinking water
Honduras,HND,Access to safe water (% population),EN_WAT_SAFE,2000,35.82,Environment,Percentage of population with access to safe drinking water
Honduras,HND,Access to safe water (% population),EN_WAT_SAFE,2001,78.75,Environment,Percentage of population with access to safe drinking water
Honduras,HND,Access to safe water (% population),EN_WAT_SAFE,2002,72.96,Environment,Percentage of population with access to safe drinking water
Honduras,HND,Access to safe water (% population),EN_WAT_SAFE,2003,87.47,Environment,Percentage of population with access to safe drinking water
Honduras,HND,Access to safe water (% population),EN_WAT_SAFE,2004,31.57,Environment,Percentage of population with access to safe drinking water
Honduras,HND,Access to safe water (% population),EN_WAT_SAFE,2005,30.93,Environment,Percentage of population with access to safe drinking water
Honduras,HND,Access to safe water (% population),EN_WAT_SAFE,2006,78.45,Environment,Percentage of population with access to safe drinking water
Honduras,HND,Access to safe water (% population),EN_WAT_SAFE,2007,24.55,Environment,Percentage of population with access to safe drinking water
Honduras,HND,Access to safe water (% population),EN_WAT_SAFE,2008,41.92,Environment,Percentage of population with access to safe drinking water
Honduras,HND,Access to safe water (% population),EN_WAT_SAFE,2009,83.48,Environment,Percentage of population with access to safe drinking water
Honduras,HND,Access to safe water (% population),EN_WAT_SAFE,2010,62.14,Environment,Percentage of population with access to safe drinking water
Honduras,HND,Access to safe water (% population),EN_WAT_SAFE,2011,73.29,Environment,Percentage of population with access to safe drinking water
Honduras,HND,Access to safe water (% population),EN_WAT_SAFE,2012,75.65,Environment,Percentage of population with access to safe drinking water
Honduras,HND,Access to safe water (% population),EN_WAT_SAFE,2013,54.53,Environment,Percentage of population with access to safe drinking water
Honduras,HND,Access to safe water (% population),EN_WAT_SAFE,2014,63.78,Environment,Percentage of population with access to safe drinking water
Honduras,HND,Access to safe water (% population),EN_WAT_SAFE,2015,67.47,Environment,Percentage of population with access to safe drinking water
Honduras,HND,Access to safe water (% population),EN_WAT_SAFE,2016,61.39,Environment,Percentage of population with access to safe drinking water
Honduras,HND,Access to safe water (% population),EN_WAT_SAFE,2017,86.46,Environment,Percentage of population with access to safe drinking water
Honduras,HND,Access to safe water (% population),EN_WAT_SAFE,2018,36.74,Environment,Percentage of population with access to safe drinking water
Honduras,HND,Access to safe water (% population),EN_WAT_SAFE,2019,59.47,Environment,Percentage of population with access to safe drinking water
Honduras,HND,Access to safe water (% population),EN_WAT_SAFE,2020,75.47,Environment,Percentage of population with access to safe drinking water
